severity,query,num_urls,total_impressions,total_clicks,avg_position,intended_url,actual_winner,is_misaligned,intended_imp,winner_imp,urls
LOW,fix my barbecue grill,1,5,0,39.4,/outdoor/grill-repair/,/services/bbq-grill-repair-los-angeles/,True,0,5,/services/bbq-grill-repair-los-angeles/::imp=5::pos=39.4::clk=0
LOW,fix my bbq grill,1,5,0,28.0,/outdoor/grill-repair/,/services/bbq-grill-repair-los-angeles/,True,0,5,/services/bbq-grill-repair-los-angeles/::imp=5::pos=28.0::clk=0
LOW,freestanding grill repair,1,5,0,38.8,/outdoor/grill-repair/,/services/bbq-grill-repair-los-angeles/,True,0,5,/services/bbq-grill-repair-los-angeles/::imp=5::pos=38.8::clk=0
LOW,freezer box repair,1,5,0,31.8,/services/refrigerator-repair/,/services/freezer-repair-los-angeles/,True,0,5,/services/freezer-repair-los-angeles/::imp=5::pos=31.8::clk=0
LOW,freezer repair los angeles,1,5,0,62.6,/los-angeles/refrigerator-repair/,/services/freezer-repair/,True,0,5,/services/freezer-repair/::imp=5::pos=62.6::clk=0
LOW,gas bbq repair,1,5,0,14.8,/outdoor/grill-repair/,/services/bbq-grill-repair-los-angeles/,True,0,5,/services/bbq-grill-repair-los-angeles/::imp=5::pos=14.8::clk=0
LOW,gas stove repair cost,1,5,0,26.0,/price-list/oven-repair-cost/,/price-list/stove-repair-cost/,True,0,5,/price-list/stove-repair-cost/::imp=5::pos=26.0::clk=0
LOW,ge repair mission viejo,1,5,0,46.6,/brands/ge/,/mission-viejo/,True,0,5,/mission-viejo/::imp=5::pos=46.6::clk=0
LOW,ge washer dryer combo repair,1,5,0,73.2,/brands/ge-washer-repair/,/brands/ge-washer-repair/,False,5,5,/brands/ge-washer-repair/::imp=5::pos=73.2::clk=0
LOW,hood repair,1,5,0,48.6,/,/services/range-hood-repair/,True,0,5,/services/range-hood-repair/::imp=5::pos=48.6::clk=0
LOW,hotel appliance repair,1,5,0,24.0,/,/for-business/hotels/,True,0,5,/for-business/hotels/::imp=5::pos=24.0::clk=0
LOW,huntington beach washing machine repair,1,5,0,60.4,/huntington-beach/washer-repair/,/huntington-beach/,True,0,5,/huntington-beach/::imp=5::pos=60.4::clk=0
LOW,ice machine repair near me,1,5,0,16.4,/commercial/ice-machine-repair/,/san-bernardino/,True,0,5,/san-bernardino/::imp=5::pos=16.4::clk=0
LOW,laundromat appliance repair,1,5,0,56.0,/,/commercial/washer-repair/,True,0,5,/commercial/washer-repair/::imp=5::pos=56.0::clk=0
LOW,lg dryer motor replacement cost,1,5,0,7.6,/price-list/dryer-repair-cost/,/price-list/dryer-motor-replacement-cost/,True,0,5,/price-list/dryer-motor-replacement-cost/::imp=5::pos=7.6::clk=0
LOW,lg dryer repair cost,1,5,0,12.8,/price-list/dryer-repair-cost/,/price-list/lg-dryer-repair-cost/,True,0,5,/price-list/lg-dryer-repair-cost/::imp=5::pos=12.8::clk=0
LOW,lg laundry machine repair,1,5,0,79.8,/brands/lg/,/brands/lg/,False,5,5,/brands/lg/::imp=5::pos=79.8::clk=0
LOW,lg laundry repair,1,5,0,69.0,/brands/lg/,/brands/lg/,False,5,5,/brands/lg/::imp=5::pos=69.0::clk=0
LOW,lg microwave oven repair,1,5,0,61.2,/brands/lg-microwave-repair/,/brands/lg/,True,0,5,/brands/lg/::imp=5::pos=61.2::clk=0
LOW,machine repair murrieta ca,1,5,0,31.2,/murrieta/,/murrieta/,False,5,5,/murrieta/::imp=5::pos=31.2::clk=0
LOW,maytag repair,1,5,0,62.8,/brands/maytag/,/brands/maytag/,False,5,5,/brands/maytag/::imp=5::pos=62.8::clk=0
LOW,refrigerator repair beverly hills,1,5,0,41.6,/beverly-hills/refrigerator-repair/,/beverly-hills/,True,0,5,/beverly-hills/::imp=5::pos=41.6::clk=0
LOW,refrigerator repair huntington beach,1,5,0,55.2,/huntington-beach/refrigerator-repair/,/huntington-beach/,True,0,5,/huntington-beach/::imp=5::pos=55.2::clk=0
LOW,refrigerator repair mission viejo,1,5,0,51.8,/mission-viejo/refrigerator-repair/,/mission-viejo/,True,0,5,/mission-viejo/::imp=5::pos=51.8::clk=0
LOW,same-day appliance repair reviews,1,5,0,4.6,/,/reviews-page/,True,0,5,/reviews-page/::imp=5::pos=4.6::clk=0
LOW,samsung dryer squeaking repair cost,1,5,0,24.8,/price-list/dryer-repair-cost/,/price-list/dryer-repair-cost/,False,5,5,/price-list/dryer-repair-cost/::imp=5::pos=24.8::clk=0
LOW,samsung refrigerator repair laguna niguel,1,5,0,49.0,/brands/samsung-refrigerator-repair-refrigerator-repair/,/laguna-niguel/,True,0,5,/laguna-niguel/::imp=5::pos=49.0::clk=0
LOW,samsung washer repair laguna niguel,1,5,0,46.8,/brands/samsung-washer-repair-washer-repair/,/laguna-niguel/,True,0,5,/laguna-niguel/::imp=5::pos=46.8::clk=0
LOW,santa monica appliance repair,1,5,0,43.8,/santa-monica/,/santa-monica/,False,5,5,/santa-monica/::imp=5::pos=43.8::clk=0
LOW,stackable dryer repair,1,5,0,23.6,/services/dryer-repair/,/price-list/stackable-washer-dryer-repair-cost/,True,0,5,/price-list/stackable-washer-dryer-repair-cost/::imp=5::pos=23.6::clk=0
LOW,stove repair los angeles,1,5,0,42.0,/los-angeles/oven-repair/,/services/stove-repair/,True,0,5,/services/stove-repair/::imp=5::pos=42.0::clk=0
LOW,swamp cooler repair los angeles,1,5,0,50.6,/los-angeles/,/,True,0,5,/::imp=5::pos=50.6::clk=0
LOW,thermador repair,1,5,0,1.0,/brands/thermador/,/los-angeles/,True,0,5,/los-angeles/::imp=5::pos=1.0::clk=0
LOW,upright freezer repair,1,5,0,51.6,/services/refrigerator-repair/,/services/freezer-repair/,True,0,5,/services/freezer-repair/::imp=5::pos=51.6::clk=0
LOW,wa air conditioning repair cost,1,5,0,78.8,/,/price-list/air-conditioner-repair-cost/,True,0,5,/price-list/air-conditioner-repair-cost/::imp=5::pos=78.8::clk=0
LOW,walk in cooler installation los angeles,1,5,0,51.0,/commercial/walk-in-cooler-repair/,/,True,0,5,/::imp=5::pos=51.0::clk=0
LOW,walk in refrigerator repair near me,1,5,0,41.6,/services/refrigerator-repair/,/,True,0,5,/::imp=5::pos=41.6::clk=0
LOW,walk in wine cellar repair,1,5,0,18.6,/services/wine-cellar-cooling-repair/,/services/wine-cooler-repair/,True,0,5,/services/wine-cooler-repair/::imp=5::pos=18.6::clk=0
LOW,walk-in freezer repair midlothian,1,5,0,66.6,/services/refrigerator-repair/,/,True,0,5,/::imp=5::pos=66.6::clk=0
LOW,washing machine repair cost,1,5,0,53.0,/price-list/washer-repair-cost/,/price-list/washer-repair-cost/,False,5,5,/price-list/washer-repair-cost/::imp=5::pos=53.0::clk=0
LOW,washing machine repair rancho cucamonga,1,5,0,38.2,/rancho-cucamonga/washer-repair/,/rancho-cucamonga/,True,0,5,/rancho-cucamonga/::imp=5::pos=38.2::clk=0
LOW,water heater repair atwater village,1,5,0,44.0,/atwater-village/,/atwater-village/,False,5,5,/atwater-village/::imp=5::pos=44.0::clk=0
LOW,water heater repair san marino,1,5,0,19.4,/san-marino/,/san-marino/,False,5,5,/san-marino/::imp=5::pos=19.4::clk=0
LOW,weber grill repairman,1,5,0,14.4,/outdoor/grill-repair/,/services/bbq-grill-repair-los-angeles/,True,0,5,/services/bbq-grill-repair-los-angeles/::imp=5::pos=14.4::clk=0
LOW,wine cellar cooling unit repair near me,1,5,0,49.4,/services/wine-cellar-cooling-repair/,/price-list/wine-cellar-repair-cost/,True,0,5,/price-list/wine-cellar-repair-cost/::imp=5::pos=49.4::clk=0
